User ID,Rental ID,Start Coordinates Lat,Start Coordinates Lng,End Coordinates Lat,End Coordinates Lng,Minute of Rental Start Time,Minute of Rental End Time,Membership Name
7a454ca9dfef,356878e77c28,44.0429184,-121.3336005,44.0575852,-121.3138666,2017-09-24T16:39,2017-09-24T18:24,Student Annual Membership
7a454ca9dfef,0ab5623b7cc7,44.0575816,-121.3138928,,,2017-09-24T18:25,2017-09-24T18:49,Student Annual Membership
690a10461171,22ed98aff457,44.04289688,-121.3337312,44.05058585,-121.3084889,2017-08-12T16:13,2017-08-12T17:37,Hourly Membership
e645c30ce77f,66e341936cc3,44.0436649,-121.3157459,44.0576479,-121.3139117,2017-10-16T14:14,2017-10-16T14:45,Hourly Membership
2bad6913240a,6ccf840a4845,44.04304289,-121.3336282,44.04308199,-121.3336955,2017-04-20T21:17,2017-04-20T22:32,Student Annual Membership
2bad6913240a,4ba90e83bb11,44.04250746,-121.3336018,44.04316259,-121.3335934,2017-05-30T19:09,2017-05-30T19:51,Student Annual Membership
2bad6913240a,7421c1afa3be,44.0430167,-121.3334526,44.04290459,-121.3335817,2017-05-12T17:24,2017-05-12T18:34,Student Annual Membership
2bad6913240a,48b00690676a,44.04294684,-121.3336013,44.04300731,-121.3336363,2017-06-06T22:04,2017-06-06T22:44,Student Annual Membership
2bad6913240a,f9a057ebd654,44.04295798,-121.333612,44.04295798,-121.333612,2017-04-30T21:31,2017-04-30T21:32,Student Annual Membership
2bad6913240a,105a97421835,44.0443195,-121.3236561,44.04288252,-121.3337406,2017-03-28T14:40,2017-03-28T14:57,Student Annual Membership
2bad6913240a,c69d9ee5b880,44.04901839,-121.3254804,44.04901839,-121.3254804,2017-05-15T19:02,2017-05-15T19:03,Student Annual Membership
2bad6913240a,2957801aa93e,44.04292018,-121.3336535,44.04292018,-121.3336535,2017-06-06T22:03,2017-06-06T22:04,Student Annual Membership
2bad6913240a,b00cd22cf884,44.04273603,-121.3331853,44.04289416,-121.3336131,2017-04-29T22:28,2017-04-29T23:57,Student Annual Membership
2bad6913240a,1bf40a5a68e8,44.04901839,-121.3255564,44.04901839,-121.3254804,2017-05-15T18:28,2017-05-15T19:01,Student Annual Membership
2bad6913240a,9df4ff6b39d4,44.04302123,-121.3336127,44.04302123,-121.3336127,2017-04-29T23:58,2017-04-29T23:58,Student Annual Membership
2bad6913240a,52de543b6442,44.04281958,-121.3327756,44.04309561,-121.3336052,2017-04-30T20:28,2017-04-30T21:31,Student Annual Membership
2bad6913240a,9ed40c1a1b39,44.04299947,-121.3335795,44.04289206,-121.3335387,2017-07-20T00:52,2017-07-20T00:55,Student Annual Membership
2bad6913240a,4984cc07b5f4,44.0429377,-121.3333939,44.04290153,-121.3334634,2017-05-14T22:47,2017-05-14T23:00,Student Annual Membership
2bad6913240a,aa50cd281e8c,44.04299558,-121.3336274,44.04300258,-121.3336138,2017-07-20T01:40,2017-07-20T01:40,Student Annual Membership
2bad6913240a,78f97db2fb94,44.0428131,-121.3336162,44.04299893,-121.3335825,2017-07-20T00:55,2017-07-20T01:39,Student Annual Membership
2bad6913240a,174fcf06a6d4,44.04287011,-121.3334526,44.04283263,-121.3333898,2017-04-20T21:11,2017-04-20T21:17,Student Annual Membership
2bad6913240a,48dd2f61bfd8,44.04300731,-121.3336363,44.04300731,-121.3336363,2017-06-06T22:44,2017-06-06T22:46,Student Annual Membership
3a78c23b8d40,5248e89acfb0,,,,,2016-09-29T18:46,2016-09-29T18:53,Student Annual Membership
3a78c23b8d40,d66be43eac48,,,,,2016-09-27T18:09,2016-09-27T18:52,Student Annual Membership
d2ef02cf84d2,50286c07013a,44.04429737,-121.3236259,44.04433065,-121.3236902,2017-11-24T14:50,2017-11-24T16:05,Hourly Membership
6dacc55bd721,085bd0312c7c,44.04372174,-121.3157772,44.04360888,-121.3158236,2017-08-04T20:48,2017-08-04T21:03,Hourly Membership
0d5136634d4d,1f6e13402cb3,44.04895951,-121.3256073,44.04898797,-121.3256234,2017-07-31T23:21,2017-08-01T00:25,Hourly Membership
3173dd4a111c,3403f5ca8754,44.04430204,-121.3236811,44.04435994,-121.3237758,2017-07-04T16:02,2017-07-04T20:19,Hourly Membership
87ff4cdb9a87,354ab6c26bb3,44.0573125,-121.3140417,44.0573125,-121.3140417,2017-06-24T15:17,2017-06-24T15:17,Hourly Membership
87ff4cdb9a87,a8b7239ac938,44.05757971,-121.3139853,44.05757971,-121.3139853,2017-06-24T17:29,2017-06-24T17:31,Hourly Membership
d9cec98fc63b,28eddaab282a,44.05754866,-121.314038,44.05759383,-121.3137951,2017-06-23T16:09,2017-06-23T17:52,Hourly Membership
3c848cf0bad1,066ff5ff6e85,44.05755046,-121.3140027,44.05758059,-121.3139701,2017-10-04T21:06,2017-10-04T21:58,Hourly Membership
a03b9bf530d4,,,,,,,,Student Annual Membership
ec57e3def183,e7e80a3c721a,44.05764302,-121.3139498,44.05760555,-121.313934,2017-07-20T15:03,2017-07-20T16:53,Hourly Membership
f343f340a84a,,,,,,,,Annual Membership
645e873dbee4,,,,,,,,Student Annual Membership
d65de7b1528c,1e36ec624088,44.05753463,-121.3139178,44.05756433,-121.3139883,2017-06-24T15:20,2017-06-24T15:42,Hourly Membership
6ad5b46eb464,,,,,,,,Student Annual Membership
f9b36b166483,,,,,,,,Student Annual Membership
05b94637a8ae,80940a67475d,44.04430227,-121.3238202,44.04430982,-121.3237163,2017-11-24T14:51,2017-11-24T16:06,Hourly Membership
bc3e343d7771,,,,,,,,Student Annual Membership
dcfd8adff9a8,,,,,,,,Annual Membership
e79be38d1214,00429390f2dd,44.0443841,-121.323642,44.0443617,-121.3237006,2018-02-10T16:12,2018-02-10T19:17,Hourly Membership
b5606361c16f,d20bb0732513,44.05063438,-121.3085197,,,2017-09-02T01:26,2017-09-06T11:17,Hourly Membership
fe09dcc479f7,3ee677f5ca20,44.0437724,-121.3158056,44.04380949,-121.3158677,2018-01-13T16:24,2018-01-13T17:23,Hourly Membership
555ae8ca2cfd,1b67e578fdd8,44.05749518,-121.3137101,44.05769945,-121.3138697,2017-09-28T20:23,2017-09-28T21:34,Annual Membership
42360c4dfd3a,060751dfedc0,44.04301779,-121.3336957,44.04306531,-121.3335588,2016-09-20T15:25,2016-09-20T15:50,Student Annual Membership
2b9ca895bed4,1569abca08ff,44.04897613,-121.3255628,44.04302786,-121.3336436,2017-07-31T23:38,2017-08-01T01:02,Hourly Membership
2b9ca895bed4,18ca97982ba5,44.04292773,-121.3336111,44.04282065,-121.3337624,2017-08-02T01:00,2017-08-02T01:52,Hourly Membership
47a7bb1c68b9,fe66297fa88f,44.04375447,-121.3157731,44.04375276,-121.3157787,2017-09-04T11:09,2017-09-04T14:14,Hourly Membership
47a7bb1c68b9,32ffc76fc3c7,44.04379747,-121.315708,44.04381344,-121.3156052,2017-09-06T19:38,2017-09-06T21:13,Hourly Membership
6f1d964c0eaa,,,,,,,,Hourly Membership
2e3dc0c43841,c40b78a355b0,44.04896936,-121.3256866,,,2016-09-20T12:57,2016-09-20T13:36,Student Annual Membership
2e3dc0c43841,f51d55564e8f,44.04258608,-121.3314286,44.04833155,-121.3246915,2016-10-06T18:30,2016-10-06T18:40,Student Annual Membership
2e3dc0c43841,c4cc29deb10f,44.04878905,-121.3263505,44.04331711,-121.3338544,2016-09-29T13:56,2016-09-29T14:07,Student Annual Membership
2e3dc0c43841,981a17ed4d7f,44.04299252,-121.333824,44.04902233,-121.3255594,2016-11-07T16:03,2016-11-07T16:11,Student Annual Membership
2e3dc0c43841,954781f42236,44.0491124,-121.3254535,44.04899312,-121.3256811,2016-11-07T16:12,2016-11-07T16:15,Student Annual Membership
2e3dc0c43841,b515f2e09d56,44.04815366,-121.3270985,44.04294055,-121.3337004,2016-10-06T14:47,2016-10-06T14:57,Student Annual Membership
2e3dc0c43841,dccc25898fd0,44.04893353,-121.3255687,44.04893885,-121.325569,2016-10-06T18:40,2016-10-06T18:41,Student Annual Membership
2e3dc0c43841,e9a454896a95,44.04290916,-121.3336747,44.04896412,-121.3255975,2016-09-20T18:05,2016-09-20T18:13,Student Annual Membership
0b8bb8447b3b,9c5d649a236a,44.0437693,-121.3158176,44.043684,-121.315758,2018-03-11T20:05,2018-03-11T20:25,Hourly Membership
825349f77df0,23203799f12d,44.0573819,-121.3135037,44.0574542,-121.3135251,2017-08-09T13:40,2017-08-09T15:36,Annual Membership
825349f77df0,081643f8306c,44.0573515,-121.3137334,44.0576481,-121.3137944,2017-06-19T13:58,2017-06-19T14:39,Annual Membership
825349f77df0,89051f92a6cf,44.057409,-121.3138034,44.0575162,-121.3140338,2017-06-19T13:02,2017-06-19T13:10,Annual Membership
825349f77df0,a617c9904b75,44.0573885,-121.3136117,44.0575212,-121.3132399,2017-06-19T16:11,2017-06-19T17:50,Annual Membership
825349f77df0,f4aab55bf275,44.0572932,-121.3137957,44.0579576,-121.3135211,2017-06-19T13:13,2017-06-19T13:14,Annual Membership
825349f77df0,b1f2233342a2,44.057375,-121.3134619,44.0574525,-121.3137897,2017-06-19T15:15,2017-06-19T15:16,Annual Membership
825349f77df0,da4d095449fa,44.0574312,-121.3137304,44.0574351,-121.3136851,2017-06-19T15:36,2017-06-19T16:10,Annual Membership
825349f77df0,6a5743df0282,44.0577066,-121.3137628,44.0506203,-121.3084768,2017-08-08T19:48,2017-08-08T20:00,Annual Membership
997860eb0919,,,,,,,,Student Annual Membership
8dc67904212b,,,,,,,,Monthly Membership
9bc9e95cdecf,c97dbd232a5d,44.05760934,-121.3139399,44.05055664,-121.3082492,2017-08-14T11:40,2017-08-14T13:40,Hourly Membership
7df88627fbf2,,,,,,,,Hourly Membership
332253617f73,177e6bd9df82,44.0430244,-121.3335423,44.0474071,-121.331444,2017-03-22T22:05,2017-03-22T22:55,Student Annual Membership
332253617f73,879df53916fb,,,44.0430051,-121.3336236,2017-03-10T19:06,2017-03-10T19:50,Student Annual Membership
332253617f73,35d2f56f803b,44.0589972,-121.3482356,44.0425476,-121.3327916,2017-04-05T18:54,2017-04-05T20:17,Student Annual Membership
332253617f73,b328ddcb7eff,44.0429915,-121.3335325,44.0430351,-121.3335188,2017-05-03T15:44,2017-05-03T16:08,Student Annual Membership
332253617f73,dd7bdea639cc,44.0430449,-121.3336526,44.0456797,-121.3298732,2017-03-10T20:06,2017-03-10T21:59,Student Annual Membership
38afdddfdd73,,,,,,,,Student Annual Membership
760b0cc6da50,e1646a6b8752,44.05755549,-121.3139799,44.04896102,-121.3255629,2017-07-28T12:55,2017-07-28T13:45,Hourly Membership
150fdca7fece,cb8b6e7a0d3b,44.0430163,-121.3336883,44.0443206,-121.3237395,2018-01-29T16:58,2018-01-29T17:06,Student Annual Membership
150fdca7fece,7bcb2e26a2df,44.0431132,-121.3338849,,,2018-01-08T15:12,2018-01-11T12:53,Student Annual Membership
150fdca7fece,4e9d2f32e0d5,44.0429251,-121.3336842,44.0443573,-121.3236324,2017-09-27T18:46,2017-09-27T18:52,Student Annual Membership
150fdca7fece,3b4aa479f083,44.0442909,-121.323758,44.042974,-121.3335951,2017-09-27T12:26,2017-09-27T12:34,Student Annual Membership
fad0d5f24748,,,,,,,,Annual Membership
c75c2cea22e4,,,,,,,,Annual Membership
7dbc2daecc18,38fae8dc2e4a,44.04343496,-121.3320547,44.04292896,-121.3335705,2017-03-22T22:05,2017-03-22T22:56,Student Annual Membership
7dbc2daecc18,cf2aa9eeb507,44.04288984,-121.3336187,44.04288984,-121.3336187,2017-04-05T20:17,2017-04-05T20:18,Student Annual Membership
7dbc2daecc18,c8c5843cf114,44.04293178,-121.3333869,44.04285606,-121.3334823,2017-04-05T18:58,2017-04-05T20:15,Student Annual Membership
c848771ab613,295bbef9c720,44.04373608,-121.3157979,44.04371864,-121.3158184,2018-03-18T14:46,2018-03-18T15:35,Hourly Membership
4314cd669e44,c3036347ae47,44.05750199,-121.3139673,44.05768612,-121.313821,2017-07-14T01:37,2017-07-14T02:26,Hourly Membership
62779d9bcbf9,096a556ca3a3,44.05066879,-121.3084482,44.05752489,-121.3138824,2017-08-07T16:30,2017-08-07T16:39,Hourly Membership
62779d9bcbf9,a931861efacf,44.04373763,-121.3157449,44.05063723,-121.3083273,2017-08-07T14:51,2017-08-07T15:27,Hourly Membership
dce31338ff5c,47a85dc64c97,44.04434917,-121.323776,44.0430483,-121.3336911,2017-10-05T18:19,2017-10-05T18:27,Student Annual Membership
dce31338ff5c,a59931433c4d,44.04296427,-121.3336334,44.04426288,-121.3237265,2017-10-12T16:49,2017-10-12T16:54,Student Annual Membership
dce31338ff5c,d3156cd91f15,44.04299298,-121.3337218,44.04439058,-121.3235892,2017-10-17T16:30,2017-10-17T16:35,Student Annual Membership
dce31338ff5c,ba57bb257846,,,44.05750641,-121.3139164,2017-10-06T21:14,2017-10-06T22:03,Student Annual Membership
dce31338ff5c,e1c430fb5751,44.04294034,-121.3334567,44.04308275,-121.3336332,2017-09-14T14:12,2017-09-14T15:57,Student Annual Membership
dce31338ff5c,58e322c0eb28,,,,,2017-10-24T18:13,2017-10-24T18:18,Student Annual Membership
dce31338ff5c,f729c0836c2b,,,,,2017-10-23T13:14,2017-10-23T13:20,Student Annual Membership
dce31338ff5c,a5f359689a67,44.04430081,-121.323693,44.04307898,-121.3342299,2017-10-19T18:20,2017-10-19T18:31,Student Annual Membership
dce31338ff5c,c361c6af137e,,,,,2017-10-23T20:39,2017-10-23T20:45,Student Annual Membership
dce31338ff5c,b6404aecb67c,44.04440562,-121.3232442,44.04427189,-121.323629,2017-10-17T18:21,2017-10-19T18:19,Student Annual Membership
dce31338ff5c,ac60a2d7f67e,,,,,2017-10-24T16:43,2017-10-24T16:48,Student Annual Membership
dce31338ff5c,ef63ee07fc42,,,,,2017-10-23T13:20,2017-10-23T13:21,Student Annual Membership
dce31338ff5c,a9b815440f4e,44.04441782,-121.3236783,44.04296917,-121.3336898,2017-10-17T13:29,2017-10-17T13:33,Student Annual Membership
dce31338ff5c,c34c808d6873,44.04295375,-121.3336975,44.04301951,-121.3336204,2017-10-06T20:51,2017-10-06T20:54,Student Annual Membership
dce31338ff5c,3d9f453fb5b5,44.04436539,-121.3236839,44.04302873,-121.3335736,2017-10-12T17:51,2017-10-12T17:57,Student Annual Membership
dce31338ff5c,d93ed61bdaa0,,,,,2017-11-21T18:24,2017-11-21T18:29,Student Annual Membership
888923c20742,581a146da00e,44.05756337,-121.3138347,44.05756337,-121.3138347,2017-06-24T17:04,2017-06-24T17:04,Annual Membership
888923c20742,e38dfe2be0b4,44.05768579,-121.3138878,44.05768579,-121.3138878,2017-06-24T17:01,2017-06-24T17:01,Annual Membership
888923c20742,db449bfeb481,44.0574527,-121.3138291,44.0574527,-121.3138291,2017-06-24T17:02,2017-06-24T17:02,Annual Membership
888923c20742,881adc74d814,44.05748092,-121.3139327,44.05754694,-121.3138103,2017-06-24T17:07,2017-06-24T18:24,Annual Membership
888923c20742,f737f6ce3122,44.05766721,-121.3140607,44.05766721,-121.3140607,2017-06-24T17:00,2017-06-24T17:01,Annual Membership
888923c20742,a595973968a6,44.05754359,-121.3137965,44.05754359,-121.3137965,2017-06-24T18:24,2017-06-24T18:26,Annual Membership
888923c20742,425590f2bb63,44.05747849,-121.3140234,44.05747849,-121.3140234,2017-06-24T16:57,2017-06-24T16:58,Annual Membership
888923c20742,b533150295ea,44.05764601,-121.3139588,44.05728743,-121.3135868,2017-06-26T14:32,2017-06-26T15:07,Annual Membership
888923c20742,5cde0422058e,44.05753409,-121.3139479,44.05753409,-121.3139479,2017-06-24T17:03,2017-06-24T17:03,Annual Membership
888923c20742,e85dbfad5949,44.05744926,-121.3138916,44.05744926,-121.3138916,2017-06-24T16:59,2017-06-24T16:59,Annual Membership
93f68f11c8af,b5abeb8bea24,44.0436688,-121.323659,44.04433199,-121.323724,2017-06-06T13:49,2017-06-06T15:53,Hourly Membership
4dce6cbc3c61,637eaf3f6c5a,44.0437632,-121.3159311,44.05752079,-121.3137952,2017-07-02T20:00,2017-07-02T20:25,Hourly Membership
2c1bab119093,d7addbba06d1,44.04382249,-121.3158046,44.05755117,-121.3139995,2017-10-08T17:09,2017-10-08T20:22,Hourly Membership
6166ec000903,6973e90f6dcb,44.04431242,-121.3237359,44.0436642,-121.3158076,2017-10-16T19:29,2017-10-16T21:27,Hourly Membership
e5fb094747f7,,,,,,,,Hourly Membership
e22cb9c5ca3e,5c3df011c830,44.0573155,-121.3136705,44.0575879,-121.3140473,2017-07-20T21:51,2017-07-20T23:53,Hourly Membership
12c42f379d75,,,,,,,,Hourly Membership
410f4849a354,970bab5280f9,,,,,2017-03-03T11:12,2017-03-03T11:20,Student Annual Membership
410f4849a354,98ad07e8023e,,,44.0431337,-121.3228388,2017-03-02T10:52,2017-03-02T11:03,Student Annual Membership
410f4849a354,804a33201ab4,44.0443752,-121.3234174,44.0429915,-121.3335325,2017-03-02T12:36,2017-03-02T12:51,Student Annual Membership
410f4849a354,a33f42ee105a,,,,,2017-03-03T15:54,2017-03-03T16:04,Student Annual Membership
410f4849a354,ae49f5b895d5,,,,,2017-03-03T14:56,2017-03-03T15:30,Student Annual Membership
8bee57037da8,d54f4d5691f0,44.04300698,-121.3336995,44.04290581,-121.3325769,2016-09-21T14:50,2016-09-21T15:56,Student Annual Membership
89fe754a91bd,8bbc7f0ebfa2,44.05064876,-121.3084225,44.05763009,-121.31391,2017-06-29T21:18,2017-06-29T21:31,Student Annual Membership
89fe754a91bd,f3836c75fd31,44.04296612,-121.3335797,44.05062152,-121.3084692,2017-06-29T20:02,2017-06-29T20:25,Student Annual Membership
89fe754a91bd,515609cb71ce,44.05777532,-121.3135735,44.0429276,-121.3334818,2017-06-29T22:43,2017-06-29T23:02,Student Annual Membership
fbe5a3e78373,cd338ed08e4d,44.04887054,-121.3257021,44.04289185,-121.3336095,2017-10-09T17:02,2017-10-09T17:09,Student Annual Membership
fbe5a3e78373,075f9358ddef,44.04365515,-121.3157879,44.04301431,-121.3336684,2017-09-18T20:04,2017-09-18T20:38,Student Annual Membership
fbe5a3e78373,60794872649,44.04295886,-121.3336738,44.048972,-121.3256006,2017-09-26T15:31,2017-09-26T15:38,Student Annual Membership
fbe5a3e78373,77f82591f130,44.04291867,-121.3335334,44.04295534,-121.3336133,2017-10-02T19:02,2017-10-02T19:39,Student Annual Membership
fbe5a3e78373,59deb58d2a6a,44.04897016,-121.3257939,44.04292299,-121.3336188,2017-09-18T16:28,2017-09-18T16:37,Student Annual Membership
fbe5a3e78373,b3ccdab4ed59,44.04294252,-121.3335897,44.04901198,-121.3256454,2017-09-18T14:42,2017-09-18T14:59,Student Annual Membership
fbe5a3e78373,b421dd04dc4c,44.04893545,-121.3255828,44.04300861,-121.3336304,2017-09-17T19:20,2017-09-17T19:32,Student Annual Membership
fbe5a3e78373,be7620ddac94,44.04297299,-121.3336022,44.04891446,-121.3255985,2017-10-12T16:36,2017-10-12T16:43,Student Annual Membership
fbe5a3e78373,daca2b8b7dcb,44.04290962,-121.333681,44.04363218,-121.3157868,2017-09-18T18:41,2017-09-18T18:51,Student Annual Membership
fbe5a3e78373,27d1e1920485,44.04299164,-121.333666,44.04897301,-121.3255602,2017-10-03T14:57,2017-10-03T15:03,Student Annual Membership
8f74538d5cf6,150b11c9fa41,44.05756982,-121.3138448,44.05753688,-121.3139338,2017-07-21T20:29,2017-07-22T02:27,Hourly Membership
7546e57bce0b,,,,,,,,Hourly Membership
ed4f66723b61,d07f3cc30b22,44.04356148,-121.315443,44.04380429,-121.3157364,2017-07-16T13:15,2017-07-16T15:21,Hourly Membership
c4c7a06d6581,02ad0c499ec7,44.04372707,-121.3157662,,,2018-03-12T18:03,2018-03-12T18:14,Hourly Membership
76dcd0f26548,,,,,,,,Hourly Membership
30b3201b0b28,a4538d08901c,44.0577266,-121.3137928,44.05761181,-121.3139448,2017-07-04T16:41,2017-07-04T18:09,Hourly Membership
30b3201b0b28,e3be15a70da3,44.05752293,-121.3138324,44.05757313,-121.3137563,2017-07-04T18:13,2017-07-04T18:13,Hourly Membership
30b3201b0b28,f976f491c7a4,44.05760645,-121.313848,44.05760645,-121.313848,2017-07-04T18:09,2017-07-04T18:10,Hourly Membership
0c432df2dd5c,e8a97f201eda,44.0425956,-121.3332095,44.0489357,-121.3255929,2017-08-01T21:07,2017-08-02T16:01,Hourly Membership
52e83b28b421,d6d9d62c9a78,44.04455293,-121.3252952,44.04430827,-121.3237854,2017-03-31T15:53,2017-03-31T18:22,Student Annual Membership
52e83b28b421,0df59da7aa15,44.05924926,-121.3144112,44.0576054,-121.3139465,2017-11-25T16:58,2017-11-25T21:22,Student Annual Membership
c958a1afeee6,e1e7dd697b59,,,44.0430194,-121.3336998,2017-05-25T15:59,2017-05-25T17:19,Student Annual Membership
c958a1afeee6,bf93a92c2ae5,,,,,2016-09-28T19:27,2016-09-28T19:35,Student Annual Membership
c958a1afeee6,0feac323801c,,,,,2016-09-26T21:04,2016-09-26T21:14,Student Annual Membership
c958a1afeee6,1fda155786f5,44.0440514,-121.3242231,44.042948,-121.3335461,2017-02-24T17:32,2017-02-24T17:40,Student Annual Membership
c958a1afeee6,9ffbad951cce,,,,,2016-09-28T17:25,2016-09-28T17:34,Student Annual Membership
c958a1afeee6,47b92114ef4c,,,,,2016-09-26T16:19,2016-09-26T16:29,Student Annual Membership
5c8b1c09760a,becb67d4c5d2,44.04371604,-121.3157949,44.04373876,-121.3157972,2017-07-24T13:33,2017-07-24T14:17,Hourly Membership
0382f651f691,6270eab8bb12,44.04380318,-121.3158151,44.04374924,-121.315939,2017-07-24T13:33,2017-07-24T14:19,Hourly Membership
27f21ad7d6c5,61c0fae5719f,44.05752489,-121.3137498,44.05753613,-121.3137892,2018-03-03T23:26,2018-03-03T23:28,Hourly Membership
27f21ad7d6c5,a231d7f68c07,44.0575606,-121.3137486,44.05753893,-121.3137364,2018-03-03T23:21,2018-03-03T23:23,Hourly Membership
27f21ad7d6c5,a3a885ba23e6,44.05744309,-121.3138205,44.05749954,-121.3137316,2018-03-03T23:19,2018-03-03T23:21,Hourly Membership
27f21ad7d6c5,e7958426fa56,44.0574798,-121.3138147,44.05760081,-121.3138816,2017-12-16T23:19,2017-12-17T04:23,Hourly Membership
27f21ad7d6c5,aca7d7a847f9,44.05759706,-121.3138589,44.05762124,-121.3138714,2018-03-03T23:30,2018-03-03T23:31,Hourly Membership
27f21ad7d6c5,41ebee481026,44.05764702,-121.3139818,44.05759706,-121.3138589,2018-03-03T23:29,2018-03-03T23:30,Hourly Membership
27f21ad7d6c5,251f15b19562,44.05753235,-121.3137134,44.05752489,-121.3137498,2018-03-03T23:23,2018-03-03T23:26,Hourly Membership
2e92c5c7939f,bd4bdaa32298,44.04291281,-121.333653,44.04292844,-121.3336419,2017-10-25T16:32,2017-10-25T16:37,Student Annual Membership
2e92c5c7939f,ef226297f6d7,44.04288929,-121.3336084,44.04290438,-121.3336205,2017-10-23T16:44,2017-10-23T16:50,Student Annual Membership
2e92c5c7939f,20503a40cc1c,44.04415657,-121.3246772,44.04299302,-121.3335989,2017-10-25T18:12,2017-10-25T18:20,Student Annual Membership
2e92c5c7939f,bb254e791571,44.04435914,-121.3236071,44.04433375,-121.3237699,2017-10-25T16:38,2017-10-25T16:40,Student Annual Membership
2e92c5c7939f,84cdc4054221,44.04287466,-121.3334685,44.04435944,-121.3237102,2017-10-30T16:44,2017-10-30T16:52,Student Annual Membership
2e92c5c7939f,7f22e51c5bb3,44.04297152,-121.3337158,44.04676735,-121.330185,2017-10-02T15:09,2017-10-02T15:28,Student Annual Membership
2e92c5c7939f,19ef12ccc59d,44.04298774,-121.3335603,44.04856548,-121.3252457,2018-03-06T16:36,2018-03-06T16:43,Student Annual Membership
ac2f6d745d09,,,,,,,,Hourly Membership
a233ff7fa08b,d3bd19bd06b4,44.04307328,-121.3335151,44.0429356,-121.3336815,2016-09-21T14:50,2016-09-21T15:56,Student Annual Membership
9b0a2697ff9c,610f3263abfd,44.05059562,-121.3085347,44.0575953,-121.3139438,2017-07-20T23:31,2017-07-21T00:03,Hourly Membership
9b0a2697ff9c,02eb8a0b42fc,44.0575953,-121.3139438,44.05757858,-121.3139298,2017-07-21T00:04,2017-07-21T00:05,Hourly Membership
9b0a2697ff9c,34d70407aef0,44.05736015,-121.313978,44.05754782,-121.3139262,2017-07-11T21:40,2017-07-11T23:30,Hourly Membership
7a70209686c3,d9cca3fa8d8f,44.0575264,-121.3138819,44.04901429,-121.3256217,2017-09-19T20:03,2017-09-19T20:44,Student Annual Membership
7a70209686c3,c725bbc1151f,44.0429167,-121.3336489,44.04290937,-121.3336318,2017-09-19T16:05,2017-09-19T16:12,Student Annual Membership
7a70209686c3,82400da970b3,44.05754501,-121.313806,44.0575544,-121.3139055,2017-09-19T19:58,2017-09-19T20:02,Student Annual Membership
7a70209686c3,6b5cea5221d0,44.05757305,-121.3138627,44.05750939,-121.3139127,2017-09-19T19:53,2017-09-19T19:58,Student Annual Membership
5c39f2862b42,21ddd68f408d,44.04895423,-121.3256441,44.04897959,-121.3256208,2017-08-06T21:25,2017-08-07T01:00,Hourly Membership
f2b9c183b073,702075bc0867,44.05759272,-121.3143204,44.05748999,-121.3139493,2018-02-04T17:27,2018-02-04T18:28,Hourly Membership
7b52f2b191a5,57149b1a2d95,44.0575303,-121.3138529,44.05767179,-121.3138433,2017-06-27T15:56,2017-06-27T17:07,Annual Membership
7b52f2b191a5,e3fff4a4e8d8,44.05805538,-121.3133672,44.05754832,-121.3140067,2017-06-23T20:00,2017-06-23T20:58,Annual Membership
7b52f2b191a5,0f3f81d1649c,44.05746836,-121.3139295,44.05746836,-121.3139295,2017-06-26T17:45,2017-06-26T17:45,Annual Membership
7b52f2b191a5,a341af3fe103,44.05757137,-121.3138245,44.0574961,-121.3137245,2017-07-19T17:55,2017-07-19T18:14,Annual Membership
7b52f2b191a5,423cbdb6bf04,44.0573586,-121.3140439,44.05746126,-121.3138856,2017-07-18T19:41,2017-07-18T20:22,Annual Membership
7b52f2b191a5,513d83091d65,44.05057806,-121.3085291,44.05052373,-121.3081118,2017-06-26T22:06,2017-06-27T00:04,Annual Membership
7b52f2b191a5,dde52e9397da,44.05766751,-121.3138642,44.05068291,-121.3084925,2017-06-26T20:27,2017-06-26T21:57,Annual Membership
7b52f2b191a5,5b993c13cc6d,44.05758633,-121.3139497,44.05756731,-121.3140261,2017-08-31T13:13,2017-08-31T13:58,Annual Membership
7b52f2b191a5,d426ff93be44,44.05748074,-121.3141649,44.05568228,-121.3134381,2017-06-26T17:46,2017-06-26T18:14,Annual Membership
7b52f2b191a5,2bdf2aaa16ef,44.057557,-121.3140388,44.05755343,-121.3140516,2017-07-31T14:54,2017-07-31T15:31,Annual Membership
b21963ab9407,a72e4f94ba61,44.05755607,-121.3139347,44.05758763,-121.3139345,2017-07-07T20:43,2017-07-07T20:51,Hourly Membership
b21963ab9407,f83755072138,44.05754683,-121.3138283,44.05757259,-121.313867,2017-07-07T20:52,2017-07-07T20:53,Hourly Membership
cabb22a33038,423d55e3533f,44.05762141,-121.3139488,44.04372212,-121.315748,2018-04-04T18:32,2018-04-04T18:49,Hourly Membership
8e24d472afa2,,,,,,,,Hourly Membership
277780bb7bd5,0d4d619a7b6e,44.05751672,-121.3137719,44.05756563,-121.3138958,2017-07-29T18:36,2017-07-29T20:57,Monthly Membership
277780bb7bd5,243ca12118ff,44.05065211,-121.3084695,44.05755461,-121.3139074,2017-07-29T13:40,2017-07-29T16:38,Monthly Membership
277780bb7bd5,ea0cb2f119fd,44.05755461,-121.3139074,44.05762246,-121.3139004,2017-07-29T16:38,2017-07-29T16:39,Monthly Membership
277780bb7bd5,e61d46b26d86,44.05757074,-121.3138651,44.05062914,-121.3085348,2017-07-29T22:22,2017-07-29T22:35,Monthly Membership
